time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-14 22:44:11,10080.0,-0.19191480580198744,0.12334822196063819,-7.346861345785346,-0.218301542729961,-0.18113385877030397,-0.1522579129398443,-0.0749548015690711,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-14 22:49:53,10080.0,-0.19111267700124815,0.06384091001822235,-2.372009114026953,-0.22102048045821462,-0.18193769401686305,-0.15328165357561976,-0.07013663798915253,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-14 23:12:52,10080.0,-0.1837771738239387,0.1235314620303278,-8.807938199404132,-0.20722427542758398,-0.17366076192314622,-0.1478916514580451,-0.07271151466828199,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-14 23:18:27,10080.0,-0.18478705810967397,0.09211143594996815,-3.929514723324696,-0.2095594448906804,-0.17474269261335465,-0.14935139658713448,-0.07604705740285914,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-14 23:23:47,10080.0,-0.18444316690741178,0.11461987747400426,-7.0090672286231115,-0.20899915674768949,-0.173547850189059,-0.1484583561793306,-0.07286543291419503,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-15 00:01:18,10080.0,-0.19944064606160916,0.09777154005454684,-7.520553906219448,-0.23259658356978982,-0.18816207365080967,-0.15609045719562292,-0.07507122572816471,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-15 00:06:47,10080.0,-0.19984290952717354,0.08271809393136327,-4.167622435283404,-0.23311158109769445,-0.1898830174783941,-0.15529441800810442,-0.07705959971256907,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-15 00:12:19,10080.0,-0.20047887027720415,0.13270348826327727,-10.148093836329908,-0.23285638245421647,-0.1869725126057569,-0.15556517294104905,-0.07740905400819723,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-15 09:59:38,10080.0,-0.2017397970402565,0.32277081718907014,-15.159793049088433,-0.2226698163301668,-0.18131638368355846,-0.14874564403457935,-0.07324404001555375,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 10:04:32,10080.0,-0.20953628396941912,0.39772427793594156,-15.155563339293831,-0.22484947467528454,-0.18255618112809635,-0.14865957635706478,-0.07459568187872503,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 10:09:27,10080.0,-0.19649766400175842,0.20815500349199428,-15.146149116112998,-0.22441287736316606,-0.1818942132904542,-0.14872991705549116,-0.07686956791894621,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 10:59:00,10080.0,-0.2008900172380715,0.2847398028860895,-15.167820465667353,-0.2243423555776511,-0.18069852089727034,-0.14858902665730442,-0.07602541398928629,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 11:04:20,10080.0,-0.20622850341779397,0.37153528284517884,-15.176987617540439,-0.22508047646754215,-0.18096145003692327,-0.1489976397044247,-0.07613327348087265,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 11:09:21,10080.0,-0.1972404063594141,0.21844672578384633,-15.171669910769582,-0.22565836065522732,-0.18064638011532824,-0.14837609259075685,-0.07370627706897168,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 13:38:02,10080.0,-0.19950209459605575,0.26496218332789573,-13.793766720513334,-0.22270201796353706,-0.18103361560616021,-0.1489651504566003,-0.07373419333904442,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 13:41:47,10080.0,-0.20609965295334753,0.4008093408163788,-15.18609764904584,-0.22303039063652974,-0.1810326888907585,-0.1489723045534354,-0.07392102099265604,mappo,10080,3000,B,39.45085074641372,15.0,0.005
2025-04-15 13:45:34,10080.0,-0.19683001387480964,0.2242418694665536,-15.196451604454666,-0.2222978140409534,-0.17984342385883023,-0.14875883418687563,-0.07268305973313388,mappo,10080,3000,B,39.45085074641372,15.0,0.005
